"","az","date","senat","Anordnung","link","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"4053","2BvR99/03",2005-03-04,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/03/rk20050304_2bvr009903.html;jsessionid=F4141FD7C790CE56A652AAD553718057.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4638","2BvR1378/02",2005-03-07,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/03/rk20050307_2bvr137802.html;jsessionid=F4141FD7C790CE56A652AAD553718057.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4669","2BvR1658/02",2005-03-07,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/03/rk20050307_2bvr165802.html;jsessionid=F4141FD7C790CE56A652AAD553718057.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5702","2BvR2207/04",2005-03-07,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/03/rk20050307_2bvr220704.html;jsessionid=F4141FD7C790CE56A652AAD553718057.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1300","2BvR1178/04",2005-03-09,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/03/rk20050309_2bvr117804.html;jsessionid=D6A74BB382D708037C02E9593B0E2356.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5419","2BvR364/05",2005-03-15,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/03/rk20050315_2bvr036405.html;jsessionid=D6A74BB382D708037C02E9593B0E2356.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"864","2BvR315/05",2005-03-16,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/03/rk20050316_2bvr031505.html;jsessionid=D6A74BB382D708037C02E9593B0E2356.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3939","2BvR449/05",2005-04-26,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/04/rk20050426_2bvr044905.html;jsessionid=35C77DAD63CC4243C872D4B69DE860AA.2_cid361",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4277","2BvR1378/04",2005-05-03,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/05/rk20050503_2bvr137804.html;jsessionid=35C77DAD63CC4243C872D4B69DE860AA.2_cid361",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4727","2BvR736/03",2005-05-03,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/05/rk20050503_2bvr073603.html;jsessionid=35C77DAD63CC4243C872D4B69DE860AA.2_cid361",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1520","2BvR245/05",2005-05-11,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/05/rk20050511_2bvr024505.html;jsessionid=67292F171CA463531DEDDCF0EAEAB0E6.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4117","2BvR526/05",2005-05-11,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/05/rk20050511_2bvr052605.html;jsessionid=35C77DAD63CC4243C872D4B69DE860AA.2_cid361",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"410","2BvR1683/02",2005-05-24,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/05/rk20050524_2bvr168302.html;jsessionid=67292F171CA463531DEDDCF0EAEAB0E6.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5354","2BvR625/012BvR638/01",2005-06-02,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050602_2bvr062501.html;jsessionid=3E324D7467C59FCA0CDBCEC24AB4E273.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2993","2BvR1822/04",2005-06-07,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050607_2bvr182204.html;jsessionid=3E324D7467C59FCA0CDBCEC24AB4E273.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4724","2BvR957/04",2005-06-21,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050621_2bvr095704.html;jsessionid=749817AB5DA48D5C4F9367E367B1AF0F.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2523","2BvR103/05",2005-06-27,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050627_2bvr010305.html;jsessionid=749817AB5DA48D5C4F9367E367B1AF0F.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3816","2BvR2428/04",2005-06-27,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050627_2bvr242804.html;jsessionid=749817AB5DA48D5C4F9367E367B1AF0F.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5089","2BvR648/05",2005-06-29,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050629_2bvr064805.html;jsessionid=2FA06F89FC454404B9F3F0086895686F.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5384","2BvR866/05",2005-06-29,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050629_2bvr086605.html;jsessionid=2FA06F89FC454404B9F3F0086895686F.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"109","2BvR1502/04",2005-06-30,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050630_2bvr150204.html;jsessionid=2FA06F89FC454404B9F3F0086895686F.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1025","2BvR1664/04",2005-06-30,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050630_2bvr166404.html;jsessionid=C3193CC963302E14828CEB71501AE8DA.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3623","2BvR1772/02",2005-06-30,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050630_2bvr177202.html;jsessionid=2FA06F89FC454404B9F3F0086895686F.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3915","2BvR1664/04",2005-06-30,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050630a_2bvr166404.html;jsessionid=2FA06F89FC454404B9F3F0086895686F.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4330","2BvR157/03",2005-06-30,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/06/rk20050630_2bvr015703.html;jsessionid=2FA06F89FC454404B9F3F0086895686F.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"544","2BvR492/042BvR493/042BvR494/042BvR495/042BvR496/042BvR497/042BvR498/042BvR499/042BvR500/042BvR501/04",2005-07-05,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/07/rk20050705_2bvr049204.html;jsessionid=C3193CC963302E14828CEB71501AE8DA.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2768","2BvR497/03",2005-07-05,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/07/rk20050705_2bvr049703.html;jsessionid=C3193CC963302E14828CEB71501AE8DA.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"414","2BvR984/042BvR1030/04",2005-07-06,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/07/rk20050706_2bvr098404.html;jsessionid=C3193CC963302E14828CEB71501AE8DA.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"123","2BvR1328/03",2005-07-29,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/07/rk20050729_2bvr132803.html;jsessionid=27F548DF4DB9539D630077236A169468.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3670","2BvR804/05",2005-07-29,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/07/rk20050729_2bvr080405.html;jsessionid=27F548DF4DB9539D630077236A169468.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4383","2BvR431/02",2005-09-09,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/09/rk20050909_2bvr043102.html;jsessionid=B0D5A2BDB7BAA98A9362AEE213BE6BB3.2_cid370",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2174","2BvR1019/01",2005-09-26,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/09/rk20050926_2bvr101901.html;jsessionid=61BB8BAD66F1925BAB6878CF859C8A5E.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5179","2BvR1618/05",2005-10-26,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/10/rk20051026_2bvr161805.html;jsessionid=A2A88A075C7260BFDE7B4E93EDEF4DC2.2_cid392",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"335","2BvR2233/04",2005-10-31,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/10/rk20051031_2bvr223304.html;jsessionid=A2A88A075C7260BFDE7B4E93EDEF4DC2.2_cid392",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1709","2BvR792/05",2005-11-13,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/11/rk20051113_2bvr079205.html;jsessionid=A2A88A075C7260BFDE7B4E93EDEF4DC2.2_cid392",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4716","2BvR1737/05",2005-11-29,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/11/rk20051129_2bvr173705.html;jsessionid=8FA557F2EC25FBFA069E21B2FC558BC5.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4870","2BvR1964/05",2005-12-05,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/12/rk20051205_2bvr196405.html;jsessionid=AF275A447F07F058B5EFD6963BF014B1.2_cid370",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3467","2BvR372/05",2005-12-15,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/12/rk20051215_2bvr037205.html;jsessionid=0CC78EAB091323DC79632828401B1724.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1637","2BvR2057/05",2005-12-29,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/12/rk20051229_2bvr205705.html;jsessionid=16C45B617C712F24ACD062B9C3343234.2_cid383",3,"Broß","Osterloh","Landau","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff","Mellinghoff","Landau","Broß Osterloh Landau",1,0,"1","Landau DiFabio Gerhardt Lübbe-Wolff",1,FALSE,0
"88","2BvR660/05",2006-01-12,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/01/rk20060112_2bvr066005.html;jsessionid=17C06F891C077DA7931653949BBBAF9E.2_cid361",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4872","2BvR1942/05",2006-01-18,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/01/rk20060118_2bvr194205.html;jsessionid=EC945D561361438A928A6DD77298E136.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2504","2BvR1075/05",2006-01-19,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/01/rk20060119_2bvr107505.html;jsessionid=EC945D561361438A928A6DD77298E136.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3434","2BvR1761/05",2006-01-19,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/01/rk20060119_2bvr176105.html;jsessionid=EC945D561361438A928A6DD77298E136.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"892","2BvR2215/05",2006-02-01,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/02/rk20060201_2bvr221505.html;jsessionid=1946D30F8E7870BE3A1A90827CA3ADCF.2_cid361",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3318","2BvR147/06",2006-02-01,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/02/rk20060201_2bvr014706.html;jsessionid=1946D30F8E7870BE3A1A90827CA3ADCF.2_cid361",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3574","2BvR2056/05",2006-02-01,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/02/rk20060201_2bvr205605.html;jsessionid=1946D30F8E7870BE3A1A90827CA3ADCF.2_cid361",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1815","2BvR204/06",2006-02-17,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/02/rk20060217_2bvr020406.html;jsessionid=18F44C7AE491302A254C32B13A7DDB98.2_cid370",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4457","2BvR1545/05",2006-03-06,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/03/rk20060306_2bvr154505.html;jsessionid=53930F6B81ACD01F9C75BE4DBB16C37A.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3604","2BvR1114/05",2006-03-08,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/03/rk20060308_2bvr111405.html;jsessionid=53930F6B81ACD01F9C75BE4DBB16C37A.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4189","2BvR170/06",2006-03-16,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/03/rk20060316_2bvr017006.html;jsessionid=53930F6B81ACD01F9C75BE4DBB16C37A.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"183","2BvR255/06",2006-04-02,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/04/rk20060402_2bvr025506.html;jsessionid=50DD11F3D57CB478DDD960E8A724BA5B.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"698","2BvR237/062BvR246/062BvR256/06",2006-04-02,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/04/rk20060402_2bvr023706.html;jsessionid=50DD11F3D57CB478DDD960E8A724BA5B.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4495","2BvR523/06",2006-04-04,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/04/rk20060404_2bvr052306.html;jsessionid=50DD11F3D57CB478DDD960E8A724BA5B.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4390","2BvR619/06",2006-04-06,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/04/rk20060406_2bvr061906.html;jsessionid=825A88EC74D740676BA35D54BCA78672.2_cid383",3,"Osterloh","Mellinghoff","Landau","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff","Broß","Landau","Osterloh Mellinghoff Landau",1,0,"1","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",1,FALSE,0
"2072","2BvL8/05",2006-04-18,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/04/lk20060418_2bvl000805.html;jsessionid=825A88EC74D740676BA35D54BCA78672.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3113","2BvL12/05",2006-04-18,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/04/lk20060418_2bvl001205.html;jsessionid=825A88EC74D740676BA35D54BCA78672.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"664","2BvR300/06",2006-04-19,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/04/rk20060419_2bvr030006.html;jsessionid=825A88EC74D740676BA35D54BCA78672.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4721","2BvR820/06",2006-05-29,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/05/rk20060529_2bvr082006.html;jsessionid=7476F062AEE3CBFF1C271AD60E923406.2_cid392",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1180","2BvR1349/05",2006-06-06,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/06/rk20060606_2bvr134905.html;jsessionid=7E3E3B40FBFB39BBD975EA8B5FA772CC.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"177","2BvR1117/06",2006-06-14,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/06/rk20060614_2bvr111706.html;jsessionid=7E3E3B40FBFB39BBD975EA8B5FA772CC.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1152","2BvR537/05",2006-06-14,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/06/rk20060614_2bvr053705.html;jsessionid=7E3E3B40FBFB39BBD975EA8B5FA772CC.2_cid383",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3743","2BvR1392/02",2006-06-27,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/06/rk20060627_2bvr139202.html;jsessionid=260C2AD6108E9E5EADC812C9542BA28C.2_cid392",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"253","2BvR1596/01",2006-06-28,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/06/rk20060628_2bvr159601.html;jsessionid=4473BF7B60028541E2D5521F79900042.2_cid394",3,"Broß","Osterloh","Mellinghoff","Broß","Osterloh","Mellinghoff","Landau DiFabio Hassemer Gerhardt Lübbe-Wolff",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
