"","az","date","senat","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"5153"," 2 BvR 11/01  ",2001-03-28,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4656"," 2 BvQ 6/01         2 BvR 471/01  ",2001-04-04,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1323"," 2 BvR 179/01  ",2001-04-17,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2653"," 2 BvR 151/01  ",2001-04-20,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2186"," 2 BvQ 15/01  ",2001-04-25,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5177"," 2 BvR 571/01  ",2001-05-02,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5569"," 2 BvR 413/00  ",2001-05-05,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2065"," 2 BvR 2013/00  ",2001-05-07,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3099"," 2 BvR 404/01  ",2001-05-14,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3246"," 2 BvR 662/01  ",2001-05-14,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3308"," 2 BvR 826/01  ",2001-05-15,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2651"," 2 BvR 693/01  ",2001-05-18,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3527"," 2 BvR 2325/00  ",2001-05-23,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1000"," 2 BvR 1373/00  ",2001-05-24,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4101"," 2 BvR 751/01  ",2001-05-24,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"647"," 2 BvR 828/01  ",2001-06-06,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4034"," 2 BvR 598/01  ",2001-06-11,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"426"," 2 BvR 1330/95  ",2001-06-28,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"311"," 2 BvR 1022/01  ",2001-07-03,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1634"," 2 BvR 1008/01  ",2001-07-03,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2553"," 2 BvR 800/01  ",2001-07-03,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3324"," 2 BvR 1039/01  ",2001-07-03,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3577"," 2 BvR 793/01  ",2001-07-03,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1217"," 2 BvR 15/01  ",2001-07-06,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1796"," 2 BvR 791/01  ",2001-07-16,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3130"," 2 BvR 1175/01  ",2001-07-19,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2037"," 2 BvQ 30/01  ",2001-08-01,2,3,"Hassemer","DiFabio","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh","Limbach","DiFabio","Hassemer Mellinghoff DiFabio",1,0,"1","DiFabio Jentsch Broß Sommer Osterloh",1,FALSE,0
"1843"," 2 BvR 1276/01  ",2001-08-07,2,3,"Hassemer","DiFabio","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3755"," 2 BvR 1349/01  ",2001-08-14,2,3,"Limbach","Jentsch","Hassemer","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh","Mellinghoff","Jentsch","Limbach Hassemer DiFabio",2,0,"2","DiFabio Jentsch Broß Sommer Osterloh",2,FALSE,1
"599"," 2 BvR 282/00  ",2001-08-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1575"," 2 BvR 1082/01  ",2001-08-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2337"," 2 BvR 2290/00  ",2001-08-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3179"," 2 BvR 406/00  ",2001-08-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3437"," 2 BvR 1941/00  ",2001-08-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4260"," 2 BvR 1098/01  ",2001-08-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5636"," 2 BvR 605/01  ",2001-08-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1984"," 2 BvR 1523/01  ",2001-09-10,2,3,"Limbach","Hassemer","Osterloh","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh","Mellinghoff","Osterloh","Limbach Hassemer DiFabio",2,0,"5","DiFabio Jentsch Broß Sommer Osterloh",3,FALSE,1
"4057"," 2 BvR 1491/01  ",2001-09-11,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"74"," 2 BvR 1349/01  ",2001-09-20,2,3,"Hassemer","Broß","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh","Limbach","Broß","Hassemer Mellinghoff DiFabio",1,0,"3","DiFabio Jentsch Broß Sommer Osterloh",1,FALSE,1
"3407"," 2 BvR 1152/01  ",2001-09-25,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3678"," 2 BvR 1404/01  ",2001-09-29,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"184"," 2 BvR 911/00  ",2001-09-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2102"," 2 BvR 947/98  ",2001-09-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3704"," 2 BvR 1158/01  ",2001-09-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4121"," 2 BvR 1338/01  ",2001-09-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5695"," 2 BvR 1439/01  ",2001-09-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4841"," 2 BvR 1198/01  ",2001-10-03,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5501"," 2 BvR 1523/01  ",2001-10-09,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3404"," 2 BvR 1620/01  ",2001-10-10,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3495"," 2 BvR 1514/01  ",2001-10-11,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4508"," 2 BvR 1423/01  ",2001-10-15,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"141"," 2 BvR 1236/01  ",2001-10-23,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3201"," 2 BvR 1007/01  ",2001-10-23,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3800"," 2 BvR 1713/01  ",2001-10-23,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1659"," 2 BvR 1452/01  ",2001-10-28,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"334"," 2 BvR 944/01  ",2001-11-04,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1631"," 2 BvR 1619/01  ",2001-11-04,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3643"," 2 BvR 129/01  ",2001-11-04,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2217"," 2 BvR 2195/00  ",2001-11-05,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3243"," 2 BvR 1846/01  ",2001-11-05,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"239"," 2 BvR 1242/01  ",2001-11-08,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1664"," 2 BvR 1633/99  ",2001-11-08,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4574"," 2 BvR 1383/01  ",2001-11-08,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2435"," 2 BvR 436/01  ",2001-11-09,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3674"," 2 BvR 1020/01  ",2001-11-09,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3951"," 2 BvR 609/01  ",2001-11-09,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5486"," 2 BvR 810/01  ",2001-11-09,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"374"," 2 BvR 2348/00  ",2001-11-11,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2534"," 2 BvR 1151/01  ",2001-11-11,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5021"," 2 BvR 1879/01  ",2001-11-13,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2246"," 2 BvR 1898/01  ",2001-11-14,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4251"," 2 BvR 1118/01  ",2001-11-14,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"970"," 2 BvQ 46/01  ",2001-11-22,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"879"," 2 BvR 189/01  ",2001-12-14,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1508"," 2 BvR 1565/94         2 BvR 173/95  ",2001-12-14,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3750"," 2 BvR 668/01  ",2001-12-14,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"13"," 2 BvR 429/01         2 BvR 483/01  ",2001-12-20,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1052"," 2 BvR 399/01  ",2001-12-20,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4035"," 2 BvR 1356/01  ",2001-12-20,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1530"," 2 BvR 1176/01  ",2001-12-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3936"," 2 BvL 3/01  ",2001-12-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3625"," 2 BvR 2142/01  ",2002-01-09,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1329"," 2 BvR 1328/00  ",2002-01-11,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4857"," 2 BvR 1971/01  ",2002-01-11,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2356"," 2 BvR 2119/01  ",2002-01-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4130"," 2 BvR 1225/01  ",2002-01-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5053"," 2 BvR 2210/01  ",2002-01-21,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1527"," 2 BvR 936/00  ",2002-01-22,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4102"," 2 BvR 1473/01  ",2002-01-22,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4798"," 2 BvR 720/01  ",2002-01-22,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1645"," 2 BvR 1245/01  ",2002-01-29,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3315"," 2 BvR 1965/01  ",2002-01-29,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5035"," 2 BvR 1371/99  ",2002-01-29,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5116"," 2 BvR 494/01  ",2002-01-29,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2133"," 2 BvR 2248/00  ",2002-01-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2529"," 2 BvR 1018/00  ",2002-01-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2595"," 2 BvR 2351/00  ",2002-01-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3162"," 2 BvR 1/00  ",2002-01-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4695"," 2 BvR 1451/01  ",2002-01-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4791"," 2 BvR 1970/01  ",2002-01-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4877"," 2 BvR 707/01  ",2002-01-30,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5639"," 2 BvQ 7/02  ",2002-01-30,2,3,"Limbach","Hassemer","DiFabio","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh","Mellinghoff","DiFabio","Limbach Hassemer DiFabio",2,0,"1","DiFabio Jentsch Broß Sommer Osterloh",2,FALSE,0
"4214"," 2 BvR 1240/01  ",2002-02-04,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2277"," 2 BvR 1249/01  ",2002-02-06,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4029"," 2 BvR 37/02  ",2002-02-06,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4563"," 2 BvR 380/01  ",2002-02-06,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2093"," 2 BvR 9/02  ",2002-02-07,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2214"," 2 BvR 1862/01  ",2002-02-17,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"746"," 2 BvR 863/01  ",2002-02-18,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"476"," 2 BvR 1743/01  ",2002-02-20,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5356"," 2 BvR 2122/01  ",2002-02-20,2,3,"Limbach","Hassemer","Mellinghoff","Limbach","Hassemer","Mellinghoff","DiFabio Jentsch Broß Sommer Osterloh",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
